nsim,n_perm,n_1,n_2,n_3,I,g,a,distr,Model,distr_jtz,rho,ZP,pvaldPermPTtest,pvalePermPTtest,pvaldPerm,pvalePerm,pvaldPBstrp,pvalePBstrp,pvaldNPBstrp,pvaleNPBstrp
10000,1000,15,8,7,25,0.5,1,lognormal,Model5,NA,NA,FALSE,99.65,89.18,99.7,91.04,98.89,91.59,99.97,90.06
10000,1000,15,8,7,25,0.75,1,mixed,Model4,NA,NA,FALSE,5.03,5.02,5.58,5.86,5.17,5.04,12.55,3.5
10000,1000,12,9,9,25,0.5,1,lognormal,Model6,NA,NA,FALSE,99.35,85.67,99.81,91.31,99.41,91.98,99.98,90.78
10000,1000,12,9,9,25,0.75,1,normal,Model6,NA,NA,FALSE,73.71,67.89,74.12,68.44,72.57,68.94,84.59,62.21
10000,1000,12,9,9,25,0.5,1,normal,Model3,NA,NA,FALSE,79.36,89.03,84.53,96.04,79.51,96.81,93.56,94.72
10000,1000,12,9,9,25,0.5,1,mixed,Model5,NA,NA,FALSE,35.12,30.48,45.52,36.78,41.57,35.18,59.38,33.23
10000,1000,12,9,9,25,0.75,1,lognormal,Model4,NA,NA,FALSE,5.49,4.85,5.31,4.83,4.16,5.21,8.89,4.88
10000,1000,12,9,9,25,0.75,1,normal,Model5,NA,NA,FALSE,62.66,58.14,61.86,58.01,60.13,58.73,73.88,54.23
10000,1000,12,9,9,25,0.75,1,lognormal,Model6,NA,NA,FALSE,100,99.51,100,99.77,100,99.82,100,99.74
10000,1000,15,8,7,25,0.5,1,lognormal,Model6,NA,NA,FALSE,99.98,95.68,100,97.02,99.98,97.25,100,96.18
10000,1000,15,8,7,25,0.5,1,normal,Model7,NA,NA,FALSE,75.33,99.97,75.6,99.99,71.24,100,89.58,99.99
10000,1000,12,9,9,25,0.75,1,mixed,Model6,NA,NA,FALSE,47.68,48.02,59.47,54.38,56.08,52.38,76.71,45.45
10000,1000,15,8,7,25,0.5,1,normal,Model6,NA,NA,FALSE,53.82,48.96,55.33,49.04,53.33,49.06,68.4,41.8
10000,1000,15,8,7,25,0.5,1,lognormal,Model7,NA,NA,FALSE,79.2,95.48,78.99,97.74,69.55,98.02,89.94,97.64
10000,1000,15,8,7,25,0.5,1,mixed,Model4,NA,NA,FALSE,5.25,4.97,5.56,5.62,4.67,5.16,11.32,4.31
10000,1000,12,9,9,25,0.75,1,mixed,Model5,NA,NA,FALSE,38.24,40.2,47.61,45,44.73,43.14,66.03,38.44
10000,1000,15,8,7,25,0.75,1,lognormal,Model2,NA,NA,FALSE,97.55,97.77,97.15,97.91,95.11,97.87,98.76,97.87
10000,1000,15,8,7,25,0.5,1,normal,Model5,NA,NA,FALSE,44.15,40.48,44,40.36,42.34,39.84,58.14,34.27
10000,1000,15,8,7,25,0.75,1,mixed,Model5,NA,NA,FALSE,49.06,53.56,55.22,53.81,51.9,51.02,73.58,44.22
10000,1000,15,8,7,25,0.5,1,lognormal,Model4,NA,NA,FALSE,5.02,5.33,5.01,5.25,3.99,5.33,9.01,4.79
10000,1000,15,8,7,25,0.75,1,lognormal,Model7,NA,NA,FALSE,99.7,99.96,99.48,99.99,98.57,99.99,99.93,99.99
10000,1000,15,8,7,25,0.5,1,mixed,Model2,NA,NA,FALSE,26.8,42.64,31.14,47.02,24.66,45.07,47.94,43.43
10000,1000,12,9,9,25,0.5,1,lognormal,Model3,NA,NA,FALSE,97.87,96.73,99.33,99.24,98.72,99.28,99.82,99.04
10000,1000,15,8,7,25,0.75,1,mixed,Model7,NA,NA,FALSE,31.88,94.9,38.35,97.84,34.7,97.51,62.2,96.1
10000,1000,15,8,7,25,0.75,1,normal,Model5,NA,NA,FALSE,76.02,74.74,73.69,72.04,71.64,71.85,84.58,65.62
10000,1000,15,8,7,25,0.5,1,normal,Model4,NA,NA,FALSE,5.4,5.3,5.15,5.17,4.79,5.06,9.73,3.68
10000,1000,15,8,7,25,0.75,1,normal,Model4,NA,NA,FALSE,5.26,5.11,5.14,5.07,4.72,4.88,10.02,3.71
10000,1000,15,8,7,25,0.5,1,lognormal,Model2,NA,NA,FALSE,72.11,76.24,73.97,79.57,66.43,79.16,83.71,78.77
10000,1000,15,8,7,25,0.75,1,lognormal,Model4,NA,NA,FALSE,5.11,5.39,5.1,5.23,4.02,5.35,9.05,4.84
10000,1000,15,8,7,25,0.5,1,lognormal,Model3,NA,NA,FALSE,99.75,99.47,99.86,99.81,99.75,99.86,99.99,99.76
10000,1000,15,8,7,25,0.75,1,lognormal,Model3,NA,NA,FALSE,100,99.99,100,100,100,100,100,100
10000,1000,12,9,9,25,0.75,1,mixed,Model1,NA,NA,FALSE,5.1,5.01,5.26,5.77,4.79,5.03,12.33,4.12
10000,1000,15,8,7,25,0.5,1,mixed,Model3,NA,NA,FALSE,90.99,95.91,95.35,98.5,91.54,98.25,98.85,97.19
10000,1000,15,8,7,25,0.75,1,mixed,Model3,NA,NA,FALSE,95.82,99.75,97.94,99.86,95.81,99.82,99.85,99.51
10000,1000,15,8,7,25,0.75,1,normal,Model2,NA,NA,FALSE,76.32,95.2,70.07,94.86,63.8,95.21,85.12,93.73
10000,1000,15,8,7,25,0.75,1,normal,Model7,NA,NA,FALSE,98.83,100,98.28,100,97.41,100,99.8,100
10000,1000,15,8,7,25,0.5,1,normal,Model3,NA,NA,FALSE,92.82,97.84,93.08,98.8,89.9,99.1,98.23,98.16
