Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21
10000;1000;30;45;45;50;0.5;1;mixed;Model3;NA;NA;FALSE;99.98;100;100;100;100;100;100;100
10000;1000;30;45;45;50;0.5;1;lognormal;Model2;NA;NA;FALSE;98.82;99.36;99.97;100;99.93;100;99.99;100
10000;1000;30;45;45;50;0.75;1;lognormal;Model4;NA;NA;FALSE;5.29;4.87;5.35;5.06;5.22;5.24;8.19;3.66
10000;1000;30;45;45;50;0.75;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;50;0.5;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;50;0.75;1;normal;Model6;NA;NA;FALSE;99.92;100;100;100;99.99;100;100;100
10000;1000;30;45;45;50;0.5;1;normal;Model2;NA;NA;FALSE;80.57;98.06;94.66;100;93.62;100;98.08;99.98
10000;1000;30;45;45;50;0.5;1;lognormal;Model4;NA;NA;FALSE;5.37;4.99;5.32;5.07;5.08;5.17;8.33;3.61
10000;1000;30;45;45;50;0.75;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;50;0.75;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;50;0.75;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;50;0.75;1;normal;Model1;NA;NA;FALSE;5.06;5.03;4.69;5.09;4.7;4.99;7.58;3.18
10000;1000;30;45;45;50;0.75;1;lognormal;Model1;NA;NA;FALSE;5.35;4.94;5.11;5.13;4.77;5.05;8.21;3.94
10000;1000;30;45;45;50;0.5;1;mixed;Model2;NA;NA;FALSE;62.65;87.1;93.24;99.42;91.69;99.46;97.81;99.01
10000;1000;30;45;45;50;0.5;1;mixed;Model4;NA;NA;FALSE;5.18;4.85;4.76;5.09;4.56;4.98;8.78;3.05
10000;1000;30;45;45;50;0.5;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;50;0.75;1;normal;Model4;NA;NA;FALSE;5.06;5.03;4.69;5.09;4.65;5.06;7.63;2.92
10000;1000;30;45;45;50;0.75;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;50;0.5;1;normal;Model5;NA;NA;FALSE;82.94;95.46;95.71;99.86;95.42;99.89;97.98;99.65
10000;1000;30;45;45;50;0.5;1;mixed;Model5;NA;NA;FALSE;80.28;80.45;98.33;97.76;98.07;97.65;99.35;95.56
10000;1000;30;45;45;50;0.5;1;lognormal;Model1;NA;NA;FALSE;5.28;4.99;5.39;5.26;4.8;4.94;8.13;3.86
10000;1000;30;45;45;50;0.75;1;normal;Model2;NA;NA;FALSE;99.76;100;99.96;100;99.92;100;99.99;100
10000;1000;30;45;45;50;0.5;1;mixed;Model6;NA;NA;FALSE;90.63;88.95;99.78;99.42;99.75;99.39;99.93;98.73
10000;1000;30;45;45;50;0.75;1;mixed;Model1;NA;NA;FALSE;5.4;6.09;6.19;7.61;6.19;7.12;12.93;4.47
10000;1000;30;45;45;50;0.75;1;mixed;Model2;NA;NA;FALSE;69.86;97.55;95.3;99.88;93.87;99.9;99.33;99.65
10000;1000;30;45;45;50;0.5;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;50;0.5;1;mixed;Model1;NA;NA;FALSE;5.7;5.87;6.4;7.39;6.03;7.11;11.6;4.8
10000;1000;30;45;45;50;0.75;1;mixed;Model6;NA;NA;FALSE;94.64;97.61;99.88;99.91;99.84;99.88;99.98;99.56
10000;1000;30;45;45;50;0.5;1;normal;Model1;NA;NA;FALSE;4.91;5.06;4.64;4.97;4.65;5.13;7.82;3.19
10000;1000;30;45;45;50;0.5;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;50;0.75;1;mixed;Model4;NA;NA;FALSE;5.01;4.91;4.91;5.08;4.92;4.81;10.44;2.75
10000;1000;30;45;45;50;0.75;1;lognormal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;50;0.75;1;mixed;Model5;NA;NA;FALSE;85.21;92.75;98.82;99.18;98.64;99.15;99.67;97.84
10000;1000;30;45;45;100;0.5;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;100;0.75;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;100;0.5;1;normal;Model4;NA;NA;FALSE;4.99;5.04;5.2;5.04;5.06;4.92;8.24;2.2
10000;1000;30;45;45;100;0.5;1;mixed;Model2;NA;NA;FALSE;63.48;87.96;93.59;99.55;92.09;99.55;97.93;98.71
10000;1000;30;45;45;100;0.5;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;100;0.5;1;lognormal;Model4;NA;NA;FALSE;4.95;5.09;5.12;4.83;4.86;4.98;8.29;2.83
10000;1000;30;45;45;100;0.75;1;normal;Model2;NA;NA;FALSE;99.82;100;99.94;100;99.9;100;100;100
10000;1000;30;45;45;100;0.5;1;normal;Model6;NA;NA;FALSE;94.18;99.52;99.43;100;99.4;100;99.84;100
10000;1000;30;45;45;100;0.5;1;lognormal;Model2;NA;NA;FALSE;98.87;99.43;99.96;100;99.96;100;100;99.99
10000;1000;30;45;45;100;0.5;1;mixed;Model5;NA;NA;FALSE;81.21;81.09;98.31;97.61;98.05;97.56;99.27;94.11
10000;1000;30;45;45;100;0.75;1;mixed;Model5;NA;NA;FALSE;86.2;93.41;98.85;99.12;98.7;99.1;99.72;97.07
10000;1000;30;45;45;100;0.5;1;normal;Model1;NA;NA;FALSE;4.99;5.04;5.2;5.04;5.01;4.96;8.28;2.42
10000;1000;30;45;45;100;0.75;1;lognormal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;100;0.75;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;100;0.75;1;normal;Model1;NA;NA;FALSE;4.78;5.03;5.22;4.84;5.16;4.98;8.26;2.5
10000;1000;30;45;45;100;0.75;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;100;0.75;1;mixed;Model6;NA;NA;FALSE;94.61;97.47;99.95;99.86;99.92;99.88;100;99.24
10000;1000;30;45;45;100;0.75;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;100;0.75;1;normal;Model5;NA;NA;FALSE;99.76;100;99.93;100;99.9;100;99.96;100
10000;1000;30;45;45;100;0.5;1;lognormal;Model5;NA;NA;FALSE;100;99.99;100;100;100;100;100;100
10000;1000;30;45;45;100;0.75;1;normal;Model6;NA;NA;FALSE;99.99;100;100;100;100;100;100;100
10000;1000;30;45;45;100;0.5;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;100;0.75;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;100;0.5;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;100;0.75;1;lognormal;Model4;NA;NA;FALSE;5.05;5.04;5.1;4.83;4.89;5.14;8.22;2.77
10000;1000;30;45;45;100;0.75;1;mixed;Model1;NA;NA;FALSE;5.57;6.39;6.35;7.84;6.24;7.54;13.38;3.54
10000;1000;30;45;45;100;0.75;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;100;0.75;1;lognormal;Model1;NA;NA;FALSE;4.99;4.85;5.1;4.75;4.79;4.58;8.12;2.98
10000;1000;30;45;45;100;0.5;1;normal;Model2;NA;NA;FALSE;81.68;98.08;95.56;99.97;94.65;99.97;98.41;99.93
10000;1000;30;45;45;100;0.75;1;mixed;Model4;NA;NA;FALSE;4.98;5.08;5.04;4.82;5.06;4.72;11.06;1.89
10000;1000;30;45;45;100;0.75;1;normal;Model4;NA;NA;FALSE;4.78;5.03;5.22;4.84;5.24;4.94;8.21;2.18
10000;1000;30;45;45;100;0.75;1;mixed;Model7;NA;NA;FALSE;98.64;100;100;100;100;100;100;100
10000;1000;30;45;45;100;0.75;1;mixed;Model2;NA;NA;FALSE;70.92;97.82;95.58;99.97;94.32;99.96;99.4;99.59
10000;1000;30;45;45;100;0.5;1;normal;Model5;NA;NA;FALSE;86.35;98.59;96.64;99.99;96.42;99.99;98.48;99.94
10000;1000;30;45;45;100;0.5;1;mixed;Model7;NA;NA;FALSE;99.61;100;100;100;100;100;100;100
10000;1000;30;45;45;100;0.5;1;mixed;Model6;NA;NA;FALSE;90.97;89.43;99.88;99.56;99.84;99.58;99.98;98.02
10000;1000;30;45;45;100;0.5;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;100;0.75;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;100;0.5;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;30;45;45;100;0.5;1;lognormal;Model1;NA;NA;FALSE;5;4.99;5.08;4.8;4.66;4.76;8.18;2.83
10000;1000;30;45;45;100;0.5;1;mixed;Model4;NA;NA;FALSE;4.81;5.39;4.94;4.89;4.88;4.77;9.5;2.13
10000;1000;30;45;45;100;0.5;1;mixed;Model1;NA;NA;FALSE;5.8;6.52;6.89;7.89;6.47;7.62;12.33;3.98
10000;1000;300;450;450;25;0.5;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.5;1;normal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.75;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.75;1;mixed;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.5;1;mixed;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.75;1;normal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.5;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.75;1;normal;Model1;NA;NA;FALSE;5.2;5.13;5.07;5.04;5.25;4.96;7.51;3.99
10000;1000;300;450;450;25;0.5;1;lognormal;Model1;NA;NA;FALSE;5.24;5.13;5.27;5.19;5.22;5.15;7.66;4.53
10000;1000;300;450;450;25;0.5;1;normal;Model1;NA;NA;FALSE;5.15;5.23;5.2;5;5.22;5.05;7.88;3.94
10000;1000;300;450;450;25;0.5;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.75;1;mixed;Model1;NA;NA;FALSE;16.09;44.76;39.53;77.84;39.59;77.82;59.31;73.83
10000;1000;300;450;450;25;0.5;1;mixed;Model1;NA;NA;FALSE;20.98;39.68;43.45;76.7;43.3;76.87;56.92;73.95
10000;1000;300;450;450;25;0.75;1;normal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.5;1;mixed;Model4;NA;NA;FALSE;4.88;5.19;5.11;5.26;5.13;5.26;8.61;4.08
10000;1000;300;450;450;25;0.5;1;mixed;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.5;1;mixed;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.75;1;mixed;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.5;1;normal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.5;1;lognormal;Model4;NA;NA;FALSE;5.25;5.23;5.21;5.15;5.15;5.18;7.81;4.52
10000;1000;300;450;450;25;0.75;1;mixed;Model4;NA;NA;FALSE;4.77;4.93;4.85;5.01;4.91;5.06;10.05;3.69
10000;1000;300;450;450;25;0.75;1;lognormal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.5;1;lognormal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.75;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.5;1;mixed;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.75;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.75;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.75;1;lognormal;Model1;NA;NA;FALSE;5.13;5.04;5.09;5.31;5.2;5.25;7.68;4.67
10000;1000;300;450;450;25;0.75;1;mixed;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.5;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.5;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.5;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.75;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.5;1;normal;Model4;NA;NA;FALSE;5.15;5.23;5.2;5;5.11;5.01;7.79;3.83
10000;1000;300;450;450;25;0.75;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.5;1;normal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.75;1;lognormal;Model4;NA;NA;FALSE;5.05;5.06;5.09;5.15;5.03;5.25;7.58;4.5
10000;1000;300;450;450;25;0.75;1;normal;Model4;NA;NA;FALSE;5.2;5.13;5.07;5.04;5.23;4.97;7.55;3.87
10000;1000;300;450;450;25;0.75;1;normal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.75;1;mixed;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.75;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;300;450;450;25;0.5;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;25;0.5;1;mixed;Model7;NA;NA;FALSE;92.97;100;100;100;100;100;100;100
10000;1000;40;60;60;25;0.5;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;25;0.75;1;normal;Model5;NA;NA;FALSE;99.91;99.94;99.98;99.99;99.98;99.99;99.99;99.99
10000;1000;40;60;60;25;0.5;1;normal;Model4;NA;NA;FALSE;5.19;5.18;5.07;4.94;5.05;5.03;7.49;3.75
10000;1000;40;60;60;25;0.75;1;mixed;Model1;NA;NA;FALSE;5.82;7.18;7.15;9.33;7.03;9.14;14;6.9
10000;1000;40;60;60;25;0.75;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;25;0.75;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;25;0.75;1;lognormal;Model1;NA;NA;FALSE;5.6;5.55;5.51;5.36;5.18;5.23;7.77;4.56
10000;1000;40;60;60;25;0.5;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;25;0.5;1;lognormal;Model2;NA;NA;FALSE;99.91;99.96;100;100;100;100;100;100
10000;1000;40;60;60;25;0.75;1;mixed;Model6;NA;NA;FALSE;98.79;99.69;100;100;100;99.99;100;99.98
10000;1000;40;60;60;25;0.5;1;lognormal;Model1;NA;NA;FALSE;5.61;5.57;5.39;5.16;5.05;5.18;7.81;4.45
10000;1000;40;60;60;25;0.5;1;normal;Model2;NA;NA;FALSE;95.75;99.96;99.76;100;99.66;100;99.97;100
10000;1000;40;60;60;25;0.75;1;normal;Model4;NA;NA;FALSE;5.27;5.26;5.09;5.08;4.93;5.06;7.42;3.84
10000;1000;40;60;60;25;0.75;1;normal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;25;0.5;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;25;0.5;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;25;0.75;1;lognormal;Model4;NA;NA;FALSE;5.35;5.42;5.43;5.04;5.25;5.23;7.93;4.31
10000;1000;40;60;60;25;0.5;1;mixed;Model2;NA;NA;FALSE;82.87;97.11;99.5;99.99;99.28;99.99;99.91;99.98
10000;1000;40;60;60;25;0.75;1;normal;Model1;NA;NA;FALSE;5.27;5.26;5.09;5.08;4.86;5.08;7.47;4.02
10000;1000;40;60;60;25;0.5;1;lognormal;Model4;NA;NA;FALSE;5.48;5.28;5.38;5.14;5.25;5.2;7.88;4.55
10000;1000;40;60;60;25;0.5;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;25;0.75;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;25;0.5;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;25;0.5;1;mixed;Model5;NA;NA;FALSE;91.5;91.51;99.74;99.66;99.75;99.65;99.89;99.52
10000;1000;40;60;60;25;0.75;1;mixed;Model2;NA;NA;FALSE;90.33;99.85;99.79;100;99.68;100;99.99;100
10000;1000;40;60;60;25;0.75;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;25;0.75;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;25;0.75;1;normal;Model6;NA;NA;FALSE;99.98;100;100;100;100;100;100;100
10000;1000;40;60;60;25;0.5;1;mixed;Model4;NA;NA;FALSE;5.31;5.23;5.02;5.23;4.92;5.04;9.1;3.99
10000;1000;40;60;60;25;0.5;1;normal;Model1;NA;NA;FALSE;5.19;5.18;5.07;4.94;4.99;5.04;7.57;3.97
10000;1000;40;60;60;25;0.5;1;mixed;Model6;NA;NA;FALSE;96.99;96.6;99.99;99.97;99.99;99.97;100;99.95
10000;1000;40;60;60;25;0.75;1;mixed;Model7;NA;NA;FALSE;90.36;100;100;100;100;100;100;100
10000;1000;40;60;60;25;0.5;1;normal;Model5;NA;NA;FALSE;91.01;94.46;98.35;99.62;98.34;99.66;99.12;99.34
10000;1000;40;60;60;25;0.75;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;25;0.75;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;25;0.5;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;25;0.5;1;normal;Model6;NA;NA;FALSE;96.46;97.74;99.81;99.97;99.82;99.96;99.93;99.93
10000;1000;40;60;60;25;0.5;1;mixed;Model1;NA;NA;FALSE;6.36;7.28;7.7;9.27;7.42;8.95;12.93;7.46
10000;1000;40;60;60;25;0.75;1;mixed;Model4;NA;NA;FALSE;5.09;5.22;5.24;5.26;5.13;5.19;10.48;3.8
10000;1000;40;60;60;25;0.75;1;mixed;Model5;NA;NA;FALSE;94.64;98.25;99.9;99.94;99.88;99.95;99.96;99.89
10000;1000;40;60;60;25;0.75;1;lognormal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.75;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.5;1;mixed;Model7;NA;NA;FALSE;99.95;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.75;1;lognormal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.75;1;normal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.75;1;mixed;Model5;NA;NA;FALSE;95.75;99.09;99.85;99.95;99.86;99.95;99.98;99.82
10000;1000;40;60;60;50;0.75;1;normal;Model5;NA;NA;FALSE;99.98;100;99.99;100;99.98;100;100;100
10000;1000;40;60;60;50;0.75;1;mixed;Model2;NA;NA;FALSE;90.35;99.9;99.84;100;99.8;100;99.99;100
10000;1000;40;60;60;50;0.5;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.75;1;normal;Model4;NA;NA;FALSE;4.8;5.25;4.96;5.33;4.93;5.37;7.89;3.19
10000;1000;40;60;60;50;0.5;1;lognormal;Model4;NA;NA;FALSE;5.56;5.3;5.15;5.22;5.07;5.32;8.2;3.81
10000;1000;40;60;60;50;0.75;1;normal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.75;1;mixed;Model6;NA;NA;FALSE;99.01;99.83;100;99.99;100;99.99;100;99.98
10000;1000;40;60;60;50;0.75;1;mixed;Model7;NA;NA;FALSE;99.82;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.75;1;lognormal;Model4;NA;NA;FALSE;5.27;5.18;5.12;5.24;4.84;5.36;7.99;3.77
10000;1000;40;60;60;50;0.5;1;normal;Model2;NA;NA;FALSE;95.51;99.92;99.67;100;99.63;100;99.97;100
10000;1000;40;60;60;50;0.5;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.75;1;normal;Model1;NA;NA;FALSE;4.8;5.25;4.96;5.33;4.96;5.33;7.93;3.46
10000;1000;40;60;60;50;0.5;1;mixed;Model2;NA;NA;FALSE;83.03;97.54;99.57;100;99.41;99.98;99.93;99.97
10000;1000;40;60;60;50;0.75;1;mixed;Model4;NA;NA;FALSE;5.07;5.19;5.1;5.3;5.06;5.28;10.99;2.94
10000;1000;40;60;60;50;0.75;1;mixed;Model1;NA;NA;FALSE;5.72;7.1;6.79;9.09;6.64;9.03;14.17;5.57
10000;1000;40;60;60;50;0.5;1;mixed;Model5;NA;NA;FALSE;92.3;93.06;99.76;99.67;99.74;99.67;99.88;99.34
10000;1000;40;60;60;50;0.75;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.75;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.5;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.75;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.75;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.5;1;mixed;Model6;NA;NA;FALSE;97.47;97.29;99.97;99.96;99.97;99.95;99.99;99.91
10000;1000;40;60;60;50;0.5;1;normal;Model6;NA;NA;FALSE;98.35;99.89;99.89;100;99.88;100;99.95;100
10000;1000;40;60;60;50;0.5;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.5;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.5;1;lognormal;Model2;NA;NA;FALSE;99.91;99.99;100;100;100;100;100;100
10000;1000;40;60;60;50;0.5;1;normal;Model5;NA;NA;FALSE;95.02;99.42;99.26;100;99.23;100;99.84;99.99
10000;1000;40;60;60;50;0.5;1;normal;Model1;NA;NA;FALSE;4.93;5.45;4.83;5.28;4.94;5.4;8.09;3.31
10000;1000;40;60;60;50;0.75;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.5;1;mixed;Model1;NA;NA;FALSE;6.41;6.9;7.32;8.96;7;8.82;13.05;6.14
10000;1000;40;60;60;50;0.5;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.5;1;normal;Model4;NA;NA;FALSE;4.93;5.45;4.83;5.28;5.02;5.44;8.08;3.07
10000;1000;40;60;60;50;0.5;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.75;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;50;0.5;1;lognormal;Model1;NA;NA;FALSE;5.37;5.16;5.36;5.15;4.86;4.77;8.17;3.75
10000;1000;40;60;60;50;0.5;1;mixed;Model4;NA;NA;FALSE;5.19;5.33;5.11;5.15;4.99;5.15;9.47;3.26
10000;1000;40;60;60;50;0.75;1;lognormal;Model1;NA;NA;FALSE;5.31;5.35;5.02;5.1;4.71;5;7.87;3.86
10000;1000;40;60;60;100;0.75;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.5;1;mixed;Model6;NA;NA;FALSE;97.12;97.05;99.99;99.97;99.99;99.97;99.99;99.85
10000;1000;40;60;60;100;0.75;1;normal;Model4;NA;NA;FALSE;4.94;4.78;5.05;5.08;5.05;5.13;7.94;2.23
10000;1000;40;60;60;100;0.75;1;lognormal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.5;1;normal;Model1;NA;NA;FALSE;5.22;4.95;5.09;4.99;4.88;4.93;8;2.51
10000;1000;40;60;60;100;0.5;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.75;1;normal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.5;1;mixed;Model2;NA;NA;FALSE;83.44;97.5;99.39;99.99;99.24;99.99;99.88;99.93
10000;1000;40;60;60;100;0.75;1;mixed;Model2;NA;NA;FALSE;90.21;99.88;99.74;100;99.63;100;99.98;100
10000;1000;40;60;60;100;0.5;1;mixed;Model1;NA;NA;FALSE;6.14;6.88;7.59;9.3;7.29;8.89;13.49;4.74
10000;1000;40;60;60;100;0.75;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.5;1;lognormal;Model4;NA;NA;FALSE;5.02;5.03;4.85;5.26;4.73;5.15;7.72;2.94
10000;1000;40;60;60;100;0.75;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.5;1;mixed;Model5;NA;NA;FALSE;92.21;92.76;99.8;99.77;99.79;99.78;99.97;99.29
10000;1000;40;60;60;100;0.75;1;normal;Model1;NA;NA;FALSE;4.94;4.78;5.05;5.08;4.99;5.17;7.97;2.44
10000;1000;40;60;60;100;0.5;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.75;1;lognormal;Model1;NA;NA;FALSE;4.83;4.62;4.81;4.98;4.65;4.92;7.61;3
10000;1000;40;60;60;100;0.5;1;normal;Model5;NA;NA;FALSE;95.71;99.94;99.66;100;99.66;100;99.9;100
10000;1000;40;60;60;100;0.5;1;lognormal;Model1;NA;NA;FALSE;5.09;5.04;4.95;5.15;4.46;4.89;7.7;2.99
10000;1000;40;60;60;100;0.5;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
