nsim,n_perm,n_1,n_2,n_3,I,g,a,distr,Model,distr_jtz,rho,ZP,pvaldPermPTtest,pvalePermPTtest,pvaldPerm,pvalePerm,pvaldPBstrp,pvalePBstrp,pvaldNPBstrp,pvaleNPBstrp
10000,1000,5,10,10,25,0.5,1,normal,Model5,normal,0.5,TRUE,10.44,9.59,11.88,8.76,10.49,9.43,20.99,7.79
10000,1000,5,10,10,25,0,1,normal,Model4,t.distr,0.5,TRUE,6.69,6.35,5.06,5.26,4.04,5.59,9.41,4.65
10000,1000,5,10,10,25,0,1,normal,Model1,t.distr,0.5,TRUE,6.7,6.36,5.06,5.26,4.13,5.54,8.9,3.79
10000,1000,5,10,10,25,0.75,1,normal,Model4,normal,0.5,TRUE,6.24,6.41,4.75,4.76,4.14,5.66,9.82,4.64
10000,1000,5,10,10,25,0.75,1,normal,Model5,t.distr,0.5,TRUE,19.48,15.73,19.58,14.84,15.98,14.96,30.5,13.19
10000,1000,5,10,10,25,0.75,1,normal,Model7,t.distr,0.5,TRUE,12.84,16.54,11.96,18.99,8.99,20.49,20.26,16.76
10000,1000,5,10,10,25,0,1,normal,Model6,normal,0.5,TRUE,10.1,9.32,12.48,9.28,10.26,9.02,20.41,6.69
10000,1000,5,10,10,25,0.5,1,normal,Model6,normal,0.5,TRUE,13.01,11.36,15.06,11.02,13.31,11.45,25,8.9
10000,1000,5,10,10,25,0.25,1,normal,Model5,normal,0.5,TRUE,8.97,8.6,10.88,7.88,9.22,8.26,19.43,6.78
10000,1000,5,10,10,25,0,1,normal,Model2,normal,0.5,TRUE,7.67,7.45,7.7,7.13,6.23,7.95,13.11,4.96
10000,1000,5,10,10,25,0.75,1,normal,Model6,normal,0.5,TRUE,19.64,16.3,20.97,15.28,19.4,16.3,33.02,12.9
10000,1000,5,10,10,25,0,1,normal,Model2,t.distr,0.5,TRUE,8.29,7.82,8.2,7.74,5.75,7.93,13.08,5.26
10000,1000,5,10,10,25,0.75,1,normal,Model3,normal,0.5,TRUE,24.07,20.69,27.33,23.42,21.23,29.34,38.15,17.39
10000,1000,5,10,10,25,0.25,1,normal,Model3,t.distr,0.5,TRUE,12.47,11.3,17.36,14.54,11.5,14.76,24.39,8.26
10000,1000,5,10,10,25,0.75,1,normal,Model2,t.distr,0.5,TRUE,13.64,13.07,12.94,12.75,9.35,14.39,19.77,9.98
10000,1000,5,10,10,25,0.25,1,normal,Model3,normal,0.5,TRUE,11.47,10.81,14.85,12.9,11.12,14.66,21.77,7.73
10000,1000,5,10,10,25,0.25,1,normal,Model6,normal,0.5,TRUE,10.99,9.73,13.4,9.67,11.04,9.6,21.78,7.35
10000,1000,5,10,10,25,0.75,1,normal,Model1,t.distr,0.5,TRUE,6.82,6.65,5.27,5.6,3.7,5.67,8.81,3.82
10000,1000,5,5,10,25,0.25,1,normal,Model6,normal,0.5,TRUE,11.14,9.85,11.37,9.05,9.56,9.55,17.7,7.23
10000,1000,5,10,10,25,0.5,1,normal,Model4,t.distr,0.5,TRUE,6.83,6.9,5.18,5.46,3.95,5.62,9.37,4.65
10000,1000,10,5,5,25,0.5,1,normal,Model7,normal,0.5,TRUE,10.29,24.09,10.53,22.88,9,22.68,17.92,16.82
10000,1000,10,5,5,25,0,1,normal,Model1,normal,0.5,TRUE,5.11,5.05,4.98,5.07,4.01,4.54,9.46,2.91
10000,1000,10,5,5,25,0.5,1,normal,Model2,t.distr,0.5,TRUE,12.14,18.47,11.56,16.66,8.27,15.1,18.79,10.69
10000,1000,10,5,5,25,0.25,1,normal,Model2,normal,0.5,TRUE,8.77,12.46,8.88,11.77,7.08,11.46,15.54,7.7
10000,1000,10,5,5,25,0.75,1,normal,Model2,t.distr,0.5,TRUE,24.06,36.59,21.02,31.71,14.61,30.85,30.82,22.79
10000,1000,5,10,10,25,0,1,normal,Model1,normal,0.5,TRUE,6.36,6.41,4.87,4.86,4.53,5.94,9.58,3.68
10000,1000,10,5,5,25,0.25,1,normal,Model1,t.distr,0.5,TRUE,4.66,4.94,4.96,4.68,3.27,3.87,8.76,2.49
10000,1000,10,5,5,25,0,1,normal,Model4,normal,0.5,TRUE,5.11,5.03,4.98,5.07,3.95,4.6,9.46,3.23
10000,1000,10,5,5,25,0.25,1,normal,Model4,t.distr,0.5,TRUE,4.67,4.94,4.96,4.68,3.35,3.84,8.79,2.71
10000,1000,10,5,5,25,0.5,1,normal,Model2,normal,0.5,TRUE,10.88,16.6,10.96,14.99,8.8,15.13,18.8,10.42
10000,1000,5,10,10,25,0.75,1,normal,Model1,normal,0.5,TRUE,6.18,6.45,4.75,4.76,4.22,5.64,9.11,3.65
10000,1000,10,5,5,25,0.5,1,normal,Model6,normal,0.5,TRUE,22.85,20.08,21.97,18.27,19.47,17.19,33.19,12.58
10000,1000,10,5,5,25,0,1,normal,Model6,normal,0.5,TRUE,13.31,12.75,14.06,12.28,12.26,11.24,22.77,7.87
10000,1000,10,5,5,25,0.5,1,normal,Model4,t.distr,0.5,TRUE,4.72,4.93,4.94,4.66,3.27,3.82,8.78,2.66
10000,1000,10,5,5,25,0.25,1,normal,Model6,t.distr,0.5,TRUE,17.15,15.33,18.29,15.05,14.42,12.98,27.02,9.45
10000,1000,10,5,5,25,0.5,1,normal,Model5,t.distr,0.5,TRUE,19.52,17.46,19.01,15.92,15.06,13.46,28.07,10.59
10000,1000,10,5,5,25,0.25,1,normal,Model7,t.distr,0.5,TRUE,8.89,17.68,9.13,17.52,6.31,15.83,15.2,11.63
10000,1000,10,5,5,25,0.25,1,normal,Model7,normal,0.5,TRUE,8.39,16.01,8.63,15.5,7.39,15.4,15.31,11.26
10000,1000,10,5,5,25,0.25,1,normal,Model6,normal,0.5,TRUE,16.4,15.13,17.09,13.84,14.74,13.17,26.42,9.31
10000,1000,10,5,5,25,0.75,1,normal,Model1,normal,0.5,TRUE,4.72,5.06,4.97,5.03,4.16,4.53,9.57,2.98
10000,1000,5,10,10,25,0.75,1,normal,Model5,normal,0.5,TRUE,15.43,13.04,16.17,11.63,14.9,12.86,27.58,10.95
10000,1000,10,5,5,25,0.25,1,normal,Model3,normal,0.5,TRUE,19.09,26.88,19.09,26,15.11,26.76,29.98,17.85
10000,1000,5,10,10,25,0.5,1,normal,Model7,normal,0.5,TRUE,8.11,9.42,8.24,10.36,7.07,11.17,15.17,8.7
10000,1000,10,5,5,25,0.75,1,normal,Model3,normal,0.5,TRUE,62.42,73.68,55.29,68.77,46.4,72.96,70.58,58.26
10000,1000,10,5,5,25,0,1,normal,Model3,t.distr,0.5,TRUE,15.53,21.86,17.32,22.92,11.69,21.88,25.61,14.69
10000,1000,10,5,5,25,0.5,1,normal,Model1,normal,0.5,TRUE,4.96,4.94,5.07,5.06,4.26,4.6,9.39,2.75
10000,1000,10,5,5,25,0.5,1,normal,Model5,normal,0.5,TRUE,18.02,16.25,17.21,14.6,14.84,13.47,27.23,10.64
10000,1000,10,5,5,25,0.25,1,normal,Model5,t.distr,0.5,TRUE,13.74,12.82,14.32,11.93,10.93,10.27,22.05,7.83
10000,1000,5,10,10,25,0,1,normal,Model3,t.distr,0.5,TRUE,10.93,10.34,15.35,13.63,9.91,13.36,21.89,7.05
10000,1000,10,5,5,25,0.75,1,normal,Model6,normal,0.5,TRUE,42.2,36.67,38.29,31.72,34.94,30.27,51.95,23.2
10000,1000,10,5,5,25,0.75,1,normal,Model5,normal,0.5,TRUE,33.21,29.54,30.15,25.27,27.07,24.24,43.13,19.09
10000,1000,10,5,5,25,0.25,1,normal,Model1,normal,0.5,TRUE,5.05,5.19,5.03,4.8,3.94,4.39,9.42,2.89
10000,1000,10,5,5,25,0,1,normal,Model3,normal,0.5,TRUE,14.66,20.54,15.63,20.29,12.24,20.8,24.56,14
10000,1000,10,5,5,25,0.75,1,normal,Model2,normal,0.5,TRUE,20.53,32.57,18.11,27.54,14.3,28.86,28.71,20.65
10000,1000,10,5,5,25,0,1,normal,Model2,normal,0.5,TRUE,7.61,10.65,7.76,10.47,6.26,9.9,14.39,6.42
10000,1000,10,5,5,25,0.5,1,normal,Model1,t.distr,0.5,TRUE,4.72,4.93,4.94,4.66,3.27,3.78,8.78,2.48
10000,1000,10,5,5,25,0.25,1,normal,Model4,normal,0.5,TRUE,5.05,5.19,5.03,4.8,3.92,4.43,9.28,3.19
10000,1000,10,5,5,25,0.75,1,normal,Model6,t.distr,0.5,TRUE,47.27,40.21,44,35.97,37.8,32.39,56.59,25.46
10000,1000,10,5,5,25,0,1,normal,Model4,t.distr,0.5,TRUE,4.59,4.79,4.78,4.76,3.27,4,8.64,2.67
10000,1000,10,5,5,25,0.75,1,normal,Model3,t.distr,0.5,TRUE,67.58,77.55,61.73,73.44,49.62,74.95,73.48,62.15
10000,1000,10,5,5,25,0.5,1,normal,Model3,normal,0.5,TRUE,29.47,39.61,27.58,37.55,22.03,39.38,40.27,27.74
10000,1000,10,5,5,25,0.5,1,normal,Model7,t.distr,0.5,TRUE,11.46,26.85,11.41,25.75,8.09,24.16,17.74,18.31
10000,1000,10,5,5,25,0.75,1,normal,Model7,t.distr,0.5,TRUE,21.34,54.38,18.88,50.7,14.47,49.07,28.1,41.02
10000,1000,10,5,5,25,0.75,1,normal,Model1,t.distr,0.5,TRUE,4.89,5.02,5.04,4.94,3.35,4,8.85,2.7
10000,1000,10,5,5,25,0.25,1,normal,Model2,t.distr,0.5,TRUE,8.77,13.11,8.92,12.32,6.28,11.07,15.28,7.6
10000,1000,10,5,5,25,0.75,1,normal,Model4,t.distr,0.5,TRUE,4.88,5.02,5.04,4.94,3.42,3.94,8.8,2.86
10000,1000,10,5,5,25,0.75,1,normal,Model7,normal,0.5,TRUE,18.81,50.4,16.95,46.2,14.27,46.66,26.62,38.44
10000,1000,10,5,5,25,0.25,1,normal,Model3,t.distr,0.5,TRUE,20.95,28.58,21.48,28.79,15.1,28.04,31.38,19.55
10000,1000,10,5,5,25,0.5,1,normal,Model4,normal,0.5,TRUE,4.95,4.94,5.07,5.06,4.21,4.53,9.37,3.16
10000,1000,10,5,5,25,0,1,normal,Model7,normal,0.5,TRUE,7.53,12.25,7.83,12.39,6.59,12.31,13.98,8.91
10000,1000,5,10,10,25,0.25,1,normal,Model6,t.distr,0.5,TRUE,11.76,10.31,14.6,10.1,11.44,10,22.87,7.85
10000,1000,10,5,5,25,0.75,1,normal,Model4,normal,0.5,TRUE,4.72,5.08,4.97,5.04,4.11,4.54,9.6,3.17
10000,1000,10,5,5,25,0,1,normal,Model2,t.distr,0.5,TRUE,7.64,10.63,7.85,10.47,5.21,9.34,13.8,6.27
10000,1000,10,5,5,25,0,1,normal,Model5,t.distr,0.5,TRUE,11.13,10.62,11.91,10.4,8.92,8.81,19.14,6.66
10000,1000,10,10,5,25,0.75,1,normal,Model3,normal,0.5,TRUE,63.3,74.16,56.67,72.12,50.12,77.23,68.86,61.88
10000,1000,10,5,5,25,0,1,normal,Model6,t.distr,0.5,TRUE,13.64,12.4,15.45,12.49,11.9,10.71,23.33,7.71
10000,1000,10,5,5,25,0.75,1,normal,Model5,t.distr,0.5,TRUE,37.13,32.76,33.69,27.88,28.14,25.08,45.16,20.62
